Ca;Co;Cu;NO3;I;SO4;Cl;B;Zn;Mn;Mo;Fe;K;Mg;Na;PO4;NH4;Al;Ni;chlorophyll_percent;node_count;side_shoots_count;plant_height;true_leaves_count;reproduction_coefficient
4.049970388769477e-05;1.0319981190583603e-05;5.330432878885832e-05;9.793836538285595e-06;7.905083811731563e-05;5.666017175404896e-05;7.239678737735169e-05;4.185163866526839e-05;3.8149129324222735e-05;9.82088890488636e-06;5.238556070428227e-05;5.1450216485709205e-05;4.681020444496053e-05;7.405183646824493e-05;8.325044000323546e-05;7.507896749485081e-05;1.4386574280684383e-05;6.220595092821081e-05;8.032310568953339e-06;0.3;47;35;34;39;146570
7.091812774370987e-07;6.802506883303741e-05;8.254398957486287e-05;1.4660830036000316e-05;1.5966634936715075e-05;7.900832499714378e-05;6.162907483541447e-05;4.486055762771702e-06;6.225469904622817e-05;3.0891772284376606e-05;3.68725155470846e-05;7.697314182968802e-05;8.109351926726107e-05;4.0035662683983065e-05;9.471529360063548e-05;4.064627179520723e-05;7.7183603523011e-05;4.838772645642591e-05;8.97532326522084e-05;0.3;52;38;38;53;146563
6.06216642220766e-05;3.369219130767456e-05;5.8548593831503565e-05;3.15653626982324e-05;8.693956069225417e-06;2.229500085577536e-05;1.880585664790756e-05;4.2801935243964384e-05;6.582837834261573e-05;2.638060749463576e-05;1.2069935300617952e-06;5.1893736426475694e-05;6.057594893589721e-05;9.628704940018098e-05;5.894708030932469e-05;4.7117255937814185e-05;5.734016258977039e-05;9.27900629862027e-05;8.283781456016463e-05;0.3;45;30;35;47;145738
5.5294074818925215e-05;8.593602247528215e-05;1.0157214364466127e-05;3.4702802532563605e-05;5.3825274634476565e-05;8.112888539460399e-05;2.1644308341167152e-05;8.029298413742763e-05;3.996384824939357e-05;1.8891385643369542e-05;7.589864404434827e-05;9.089890147454782e-06;5.147673740754429e-05;6.3875783861888415e-06;3.564178551577876e-05;6.010767990063927e-05;5.561155414872132e-05;4.046554179046666e-05;4.290479939721157e-05;0.3;48;33;30;44;145029
1.3441467693897423e-05;6.337497047276775e-06;9.899602323899452e-05;3.22353844974723e-05;8.098744458546348e-05;2.5464065476376388e-05;6.815027222239293e-05;7.602278598896866e-05;5.956387406078443e-05;4.715761885501584e-05;4.118409141472685e-05;3.488682665429953e-05;9.29529144247826e-05;8.306194077877291e-05;9.650269106665126e-05;1.2429722348554474e-05;7.308674752036443e-05;9.38340456821038e-05;1.812330661656601e-05;0.3;54;39;45;48;144927
5.450834128598902e-05;6.614662053236518e-05;9.032736222389142e-05;9.85468514129424e-06;2.3207857786616504e-05;7.089000062515824e-05;8.237444619122997e-05;8.57029028330578e-05;4.151071768549326e-05;8.933990229186684e-06;4.377814772996199e-05;2.307345902070537e-05;2.911964549966242e-05;7.722675568375058e-05;7.552708602588687e-06;8.275812174807021e-05;4.276690858241691e-05;5.960639311005951e-05;8.9652231235679e-06;0.3;47;36;27;41;144858
4.490949650873155e-06;1.5034587473176653e-05;4.235240923010226e-05;1.863334763444073e-05;3.638803936268833e-05;1.2909634985963338e-05;4.565117567217903e-05;2.716946161692593e-05;3.5190505575866084e-05;9.43126514627476e-06;4.281280507101417e-05;9.832576109615698e-05;3.288330468811903e-05;8.764292748424351e-05;8.431991416236852e-05;9.520584182972108e-05;7.901095122670945e-05;6.59596827058815e-05;8.565844442274577e-05;0.3;50;33;38;44;144798
8.733229158608077e-05;6.362913539792482e-05;7.61121537043158e-05;1.60071634954573e-05;4.615574744197899e-05;9.331619827093296e-07;2.4667886452162304e-05;7.264617151130049e-05;9.918099513493636e-05;9.917809958721592e-06;4.0149431586128826e-05;8.000709686991596e-05;2.0403563462889886e-05;5.550849493022863e-05;7.330712960296749e-05;6.15985450260179e-05;1.8802473461541613e-05;3.553845686857394e-05;7.837917844853972e-05;0.3;46;28;30;47;144225
9.758318897827073e-05;5.578538491301954e-05;5.657279113442924e-05;2.9751350511377783e-05;5.845060359833142e-05;4.396423205248466e-05;3.021910269280519e-05;6.718519652390131e-06;2.5270785970912493e-05;1.978546496776644e-05;5.42041984553949e-05;6.016700217635939e-05;6.085717243060165e-05;3.881810010456791e-05;4.21229733685496e-05;8.342384296406401e-05;4.7623281351716245e-05;9.877733321371224e-05;4.396172300088649e-05;0.3;48;32;34;46;143818
6.888664844255561e-05;8.950327516051696e-05;6.993788657332213e-05;7.35115824840396e-05;2.904109221422465e-05;3.03478698013819e-05;7.829846495760292e-05;2.967062891698996e-05;5.6277007080153165e-05;2.49352310906702e-05;8.169833808090694e-05;1.1050135122769e-05;8.294466397616644e-05;6.0272980050760187e-05;1.8690953482707728e-05;5.4203538550611824e-05;2.8249883684734047e-05;3.234673347304966e-05;3.515280415968804e-05;0.3;49;36;34;49;143772
8.933416418276082e-05;1.7197040184354296e-05;4.2068223704092845e-05;8.328430928668375e-05;1.9231703456760174e-06;1.1220136676564283e-05;9.905652127567349e-05;2.8039417859035056e-05;9.755431937239536e-05;1.825315510086739e-05;3.610944430073356e-05;7.528694445035707e-05;6.577784072381785e-05;5.811223999290556e-05;5.298991758050076e-05;8.434404436647403e-05;2.349485628333928e-05;4.424709269935184e-05;1.554522921564573e-05;0.3;43;32;32;53;143115
5.834154352601241e-05;9.850097478294464e-05;9.625058323772564e-06;2.857314285657813e-05;8.694591165378876e-05;7.227201225523694e-06;8.758857213669513e-05;5.242859833747512e-05;4.082667739264259e-05;3.0968056435145584e-05;2.971171581278419e-05;3.058025824494788e-05;8.848030809601958e-05;7.237952301747856e-05;6.697230078311506e-05;7.987491489520009e-05;2.57114663004145e-05;6.180428120817558e-05;4.60066238957951e-05;0.3;57;36;37;53;141212
1.0536492225085648e-05;7.818238633449356e-05;6.44149221475916e-05;4.818601239329624e-06;3.600504659009783e-05;9.567998154842864e-05;5.0040114571020126e-05;4.327291360197047e-05;4.57699605159294e-05;2.0888272400516373e-05;3.687071708647952e-05;3.698132559871766e-05;5.23550201874724e-06;7.675676285179184e-05;4.16504431903879e-05;8.221798868164234e-05;8.503480011198955e-05;2.1199405469865808e-05;6.573534821701286e-05;0.3;52;35;32;42;140547
4.452947723752105e-05;3.460024129722764e-05;4.512054082123965e-05;7.485589856706768e-05;9.02220286540374e-05;4.976719658857554e-06;5.241115412269552e-05;3.28354290838776e-06;4.684095450243588e-05;8.852828290969004e-05;3.6159026642030965e-05;9.324504210806432e-05;6.306084716506094e-05;9.341553437930064e-05;7.571666254125197e-05;1.0343516664876227e-05;2.311513675626771e-05;3.9417045458350624e-05;1.70106882012076e-05;0.3;49;33;39;41;140201
3.143148787246922e-05;8.466981427528942e-06;4.645384635244192e-05;7.481102411599356e-05;2.216638430873883e-05;2.1992454803937423e-05;9.472270273467108e-05;9.54153727119178e-05;9.904657320615764e-05;8.076596015747801e-05;1.881841691679456e-05;2.1198152079926136e-05;3.40225241522392e-05;3.181325313334909e-05;9.565277490780092e-05;7.890739828816937e-05;7.240087921615539e-05;1.8596322405813184e-05;9.095255593623295e-05;0.3;56;38;37;56;140090
4.2089652875922605e-05;9.614175778465734e-05;5.992775178235919e-05;8.07477935651909e-05;1.0935590310947886e-05;3.972912929459057e-05;3.368477014471527e-05;5.694823881365918e-05;8.611135200614257e-05;7.833821776200668e-06;7.257479804471079e-06;8.503177081575989e-05;2.1285008603835743e-05;6.687532544498137e-05;5.428781323608052e-05;8.328935948872295e-05;1.2508890983640352e-05;1.2978296572261127e-05;5.568183602783076e-05;0.3;43;27;31;47;139527
9.867755973855578e-05;2.6369825545106696e-05;1.26621121690773e-05;3.69752507973028e-05;7.385570406335568e-05;2.939165968905657e-05;5.747032039194878e-05;4.155599944371422e-05;1.177639922766185e-05;3.3028701249211026e-05;7.248705057140667e-05;6.120038973314457e-05;1.19778379883561e-05;1.6332240971430857e-05;6.407333593074455e-05;8.134154143208689e-05;3.4947449595816925e-05;5.953107518434502e-05;1.706435887521053e-05;0.3;45;31;29;38;139446
5.130772183680499e-05;6.707472004717735e-05;8.473550539093668e-05;9.538954025544944e-07;4.028900310500486e-05;9.072431672770788e-05;7.403130308439514e-05;5.4284137433407466e-05;5.2964452703513344e-05;3.477700976044378e-05;5.205205336415145e-05;6.553831994634533e-05;4.183630384287931e-05;7.14153146392174e-05;8.612322272603858e-05;1.5468484818486116e-05;4.5154702281742446e-05;4.080200912850811e-05;6.874648040497281e-05;0.3;54;43;36;48;139438
9.664173858664074e-05;5.57708826250044e-05;3.472770390305076e-05;5.80467600993696e-05;1.3919670134569552e-05;4.440437492022029e-05;6.262343214210639e-05;4.888978317924514e-05;4.017788006543243e-05;9.938483888996984e-05;8.80314762148927e-05;6.234059581594402e-05;5.693773611822828e-05;6.20660479824584e-05;2.0131210782243325e-05;3.951377432643186e-05;3.945953289089932e-06;4.7554603748682666e-05;5.430245839576632e-05;0.3;53;43;31;44;139059
4.327668795992627e-05;6.854438832219016e-05;3.32456157148712e-05;5.658565614671563e-06;3.739210470128136e-05;9.444485826943034e-05;6.417343972985582e-05;6.71479148667207e-05;6.322821536376398e-05;1.989921389594368e-05;4.183338641022802e-05;7.509397983633183e-05;1.0137289755315917e-05;2.7785277608971227e-05;2.763191084658536e-05;4.32018927594506e-05;9.803687409421852e-05;6.750254668382195e-06;5.187009943805951e-05;0.3;47;35;27;44;138740
3.501615319680327e-05;7.343096666086047e-05;9.4048773696925e-05;9.30959985430171e-06;3.061039601576169e-05;4.633259391166933e-05;4.979901277547686e-05;5.421956448860736e-05;3.0062690653864856e-05;6.672596459823491e-05;6.450845035298297e-05;5.778215062716139e-05;1.1376172171087662e-05;4.769678910959445e-05;3.562268874893756e-05;4.910384698381226e-05;9.21866435515026e-05;4.805313431584083e-05;1.398079183951184e-06;0.3;49;34;29;38;137891
8.092812643714333e-05;9.403483776701918e-05;1.406058040765268e-05;7.117679886367679e-06;5.577047619066712e-05;2.902974830440344e-05;8.280549729692729e-05;6.719878714023261e-05;9.707281639857944e-05;2.547923557313042e-05;4.857841143552324e-05;5.012404774253533e-05;2.3917679485737626e-05;5.900933994880078e-05;4.432859860792396e-05;4.467215559898736e-05;3.627366479724836e-05;1.692935242553506e-06;5.22095236914789e-05;0.3;50;34;27;49;137026
4.266253734763945e-05;3.3482785155535066e-05;5.656334514375047e-05;7.823830932235503e-05;2.3052783445210112e-06;9.694001125661867e-05;8.098815857057108e-05;7.511537036455784e-05;7.603873821805035e-05;3.890607096186526e-05;7.516205508448138e-05;3.8677020860295766e-05;8.987068295747931e-05;1.7722238330646967e-05;2.923474242151515e-05;5.513375426990761e-05;3.192110358872725e-05;4.242372452952734e-05;4.924226893985947e-05;0.3;50;44;34;51;136526
4.638652214288476e-05;5.879601654463706e-06;7.292664058366334e-05;3.288452882089896e-05;6.534889320582476e-05;2.79594370523232e-05;5.707437417333199e-05;7.721525048074647e-05;9.28008741774554e-05;2.6112714443307707e-05;3.348569509989812e-05;4.642664202859397e-05;9.271748377359889e-05;9.013868568106572e-05;8.987828010063804e-06;1.3192982575381083e-05;4.955091773306383e-05;1.066192728054235e-05;3.455808733486975e-05;0.3;43;33;32;42;135897
8.759339254453248e-05;1.7606703603765763e-05;2.649071934978201e-05;7.63933167953057e-06;7.78468339915185e-05;6.981630148556196e-06;5.566956708208533e-05;2.4787557232395075e-05;2.434456340287448e-05;9.907250552476052e-05;7.567798069785375e-05;8.369393582910502e-05;5.719826853440127e-05;8.710142873937493e-05;6.45490539166353e-05;9.461737047963454e-05;2.813385860456368e-05;5.9531954578289504e-05;6.901313479368922e-05;0.3;61;42;37;45;135761
7.856017924230225e-05;9.003760223475992e-05;2.1854846152056297e-05;6.254968371167041e-05;3.921348291027752e-05;9.895481192948772e-05;4.788328158316816e-05;2.283201737969427e-05;3.818576252218325e-05;6.538383898166262e-05;7.608937134957628e-06;6.0360192022123765e-05;9.31224759178898e-05;8.503627876578505e-05;6.767353665798338e-06;9.933898787390684e-05;6.987269237038792e-05;1.622808243140237e-05;1.2416089169423494e-06;0.3;55;37;36;53;135253
8.19333752298861e-05;1.3069825374831302e-05;1.733731567575082e-05;3.408765395839365e-05;4.0848738888227336e-05;3.487028108429784e-05;7.636470325232199e-05;9.695139262671473e-06;3.512170196384881e-05;8.372399995154593e-05;6.6797077262172e-06;9.423435076713576e-05;9.863168422720128e-05;8.85681738250801e-06;2.9127252225573697e-05;3.7240066603535617e-05;7.763913686527261e-05;5.959268121167338e-05;6.443657004925674e-05;0.3;45;35;30;49;134897
1.808919013788984e-05;7.99157971104782e-05;3.3419271417311e-05;7.308703457761604e-05;4.200110042956629e-05;5.7835976311654e-05;8.326117733261311e-05;8.041655649838842e-05;8.664231835397002e-05;5.961732534465903e-06;6.920505530397449e-05;1.3998737672176288e-05;4.15818568018411e-05;5.485884150546885e-05;4.027394847468308e-05;5.196116758030075e-05;9.965263087986192e-05;1.3521731371285474e-05;6.754560453364256e-05;0.3;55;39;39;55;134863
6.507883208469019e-05;6.141688503188927e-05;3.341430223838622e-05;8.179041768324395e-05;3.836386135570114e-06;8.707971723381132e-05;5.127498997939296e-05;3.982502348634128e-05;4.971672807176857e-05;6.674155305338311e-05;1.276542651789736e-06;8.715518564582478e-05;4.467395253113928e-05;3.429665197000782e-05;1.382455656340571e-05;4.3946537435844216e-05;4.963227712843789e-05;4.036466944934778e-05;6.786600938268971e-05;0.3;44;36;29;47;134816
5.453628521336417e-05;5.120634919032907e-06;7.455030853527727e-05;5.053320333358803e-05;6.477090747902298e-05;5.0263980497553534e-05;4.91811322322456e-05;1.7178910947776684e-05;2.7871371514114897e-05;1.588526919439558e-05;1.9566629562534244e-05;9.72977380420305e-05;1.5311344577219845e-05;2.6927042430520765e-05;5.90589657738585e-05;6.1017857623664186e-05;1.5397412974382906e-05;7.937174257852124e-05;7.852028679128251e-05;0.3;39;30;31;37;134775
2.737979914019122e-05;5.893383779505478e-05;1.4210695983258238e-05;2.593916074208559e-05;5.462479676028885e-05;2.375230418480688e-05;6.791277374008734e-05;4.9149130225952255e-05;7.71989070254691e-05;9.482445357224686e-05;1.1580488934740774e-05;3.346650099845449e-05;3.195490628784066e-05;1.5118291933725424e-05;8.103031373334708e-05;7.5987870403879e-05;4.844254708343991e-05;5.377707777946096e-05;5.954413800249625e-06;0.3;49;30;27;45;133720
5.034172708548569e-05;6.903948286293654e-05;3.931213984109894e-06;7.994103989090427e-05;6.279003894909078e-05;8.175903194887191e-06;8.735786241067773e-05;9.208724005318131e-05;6.107795985486375e-06;2.7687764814720373e-05;8.062012797930613e-05;7.482596903836584e-05;1.845210193563773e-05;2.093493233367103e-05;3.70472102791382e-05;4.845229851910213e-05;6.18254771530296e-05;3.689136395697725e-05;4.625347161331479e-05;0.3;49;36;33;42;133662
2.505015968847033e-05;3.537382527799034e-05;7.394835856213278e-05;4.9423592640761285e-05;2.864593131025661e-06;6.168498512759223e-05;4.114362374266624e-05;9.218345099671072e-05;4.995623111402354e-05;7.08975145939339e-05;2.1886849232954687e-05;7.609735645316532e-05;7.209553104836723e-05;9.040817085413084e-05;3.3821641719199216e-06;4.475006976174512e-05;6.791554027396302e-05;9.516390008021502e-06;4.106040671489124e-05;0.3;48;37;32;41;133519
4.228764684667789e-05;5.657515642245825e-05;3.654514846532736e-05;9.361463354321128e-05;5.490489091077433e-06;6.733914790298352e-05;8.912826648277506e-05;8.038847087352534e-05;1.840410348214468e-05;2.959263489802884e-05;7.170479387071048e-05;8.427055918076555e-06;8.11861699832584e-05;7.189069446047904e-05;7.296066492353426e-05;1.002413702675914e-05;7.17760544816231e-05;6.7981812521997e-05;8.309224908218506e-05;0.3;56;45;45;54;133494
7.536661379095813e-05;2.200662547846917e-05;3.8853114800604206e-05;8.657272371067937e-05;7.244223402693151e-05;4.038110052474993e-05;2.1474450240835745e-05;3.5596839083223655e-05;2.84104149227433e-05;1.7608928794385394e-05;7.433329135656567e-05;2.5206988685017152e-05;4.541674701677639e-05;3.858594468361091e-05;9.820773786356309e-05;3.910922441482205e-05;7.99824827967548e-06;8.982575257208403e-06;5.907537213530648e-05;0.3;43;29;38;40;133406
1.4727380849832672e-05;4.525645034355826e-05;8.81197339555641e-05;4.211913798253908e-05;8.39566706475422e-05;5.902533652596944e-05;1.918767131023568e-05;5.811062446978965e-05;5.059833291570635e-05;3.98641335196384e-05;1.1963043951607032e-05;4.167086638472298e-05;7.276237623962712e-06;9.876905139875123e-06;4.159165329327161e-05;3.0538148196846374e-05;9.255443258622234e-05;3.7570580538027055e-05;7.578581220721001e-05;0.3;42;27;32;38;133062
6.693154163635016e-05;8.88272196511506e-05;4.599419512939628e-05;6.069731162742655e-05;1.884998527955612e-05;8.049668338816853e-05;9.673281113534698e-05;2.685989329145975e-05;4.948259516005463e-05;8.61161105063738e-06;5.591366564629684e-05;5.027834418466806e-05;1.444364841550776e-05;4.420662131180751e-05;3.3410465208656327e-05;5.218308753051894e-05;5.856543354287992e-05;8.495578607209509e-07;7.610059829495554e-05;0.3;48;37;31;49;133040
5.675408482615582e-05;6.894649691372658e-05;8.005866991090829e-05;2.001502442448101e-05;1.6748258225906976e-05;1.0456784033440026e-05;6.364302495436368e-05;7.064757264869012e-05;3.158614482564204e-06;9.362122462436898e-05;5.1971283651472415e-06;5.412963353010705e-05;7.090605194509165e-05;8.709691237460857e-05;7.140869321324278e-05;8.017280830697919e-05;3.3945019254280605e-05;8.148251137465123e-05;8.011484638467515e-06;0.3;53;35;33;44;132179
3.149332274589325e-05;1.2897890792716527e-05;4.684612370870865e-05;5.983060756960188e-05;3.0970603422510126e-06;2.7489565825708774e-05;3.279987427689601e-06;4.20335389195499e-05;8.951000290662443e-05;9.826524114935692e-05;6.370475535036275e-05;1.616376937845918e-05;9.058493899993058e-05;5.162478232000605e-05;1.5374931210291808e-05;9.217266694516614e-05;7.57469050723103e-05;7.317052727231516e-05;7.091807037944048e-05;0.3;53;36;35;48;131527
1.2561270352030207e-05;4.18446789716228e-05;3.445619079878753e-05;4.981507202511484e-05;4.576318745451751e-05;5.188895316510814e-05;1.399189772269941e-05;5.131415015132771e-05;2.424188138872109e-05;1.8433134898819127e-05;6.483421878619122e-06;7.626525587561409e-05;4.2744192085656e-05;6.266436833117584e-05;7.275933433047434e-05;6.793166653135535e-05;4.705007190896823e-05;3.878985289517298e-05;3.7595990964066375e-05;0.3;41;27;34;38;130873
7.40035944984177e-05;6.2770041360074e-05;3.756487354930008e-05;1.4105979949229708e-05;7.093238527759674e-05;8.545651689412405e-05;6.858544924014919e-05;1.7878484034818063e-06;2.1623289439099125e-05;6.947998488353191e-06;5.703860995762268e-05;7.564776788404124e-05;1.1057918706865944e-05;8.383378205933852e-05;5.555089783954832e-05;6.899690121417249e-05;9.714018486086462e-05;8.368098824769733e-06;9.012240229777891e-05;0.3;55;38;38;48;130871
